active,base,futures,quote,spot,swap,symbol,type
True,STRM,False,USDT,True,False,STRM/USDT,spot
True,ANT,False,USDT,True,False,ANT/USDT,spot
False,CC,False,USDC,True,False,CC/USDC,spot
True,SORAORACLE,False,USDT,True,False,SORAORACLE/USDT,spot
True,LAYER,False,USDT,True,False,LAYER/USDT,spot
True,ONT,False,USDT,True,False,ONT/USDT,spot
False,SWELL,False,USDT,True,False,SWELL/USDT,spot
True,BTC,False,USDE,True,False,BTC/USDE,spot
True,CRO,False,USDT,True,False,CRO/USDT,spot
True,WING,False,USDT,True,False,WING/USDT,spot
True,BLZ,False,USDT,True,False,BLZ/USDT,spot
True,SDB,False,USDT,True,False,SDB/USDT,spot
True,FLK,False,USDT,True,False,FLK/USDT,spot
True,LIVE,False,USDT,True,False,LIVE/USDT,spot
True,SATX,False,USDT,True,False,SATX/USDT,spot
False,BOMB,False,USDC,True,False,BOMB/USDC,spot
True,MTC,False,USDT,True,False,MTC/USDT,spot
True,RVN,False,USDT,True,False,RVN/USDT,spot
True,KALIS,False,USDT,True,False,KALIS/USDT,spot
True,LAIKAL2,False,USDT,True,False,LAIKAL2/USDT,spot
True,MGO,False,USDT,True,False,MGO/USDT,spot
True,TRX,False,USDT,True,False,TRX/USDT,spot
False,TON,False,EUR,True,False,TON/EUR,spot
False,PBTC,False,USDT,True,False,PBTC/USDT,spot
True,SRC,False,USDT,True,False,SRC/USDT,spot
True,BOS,False,USDT,True,False,BOS/USDT,spot
True,CIRRCA,False,USDT,True,False,CIRRCA/USDT,spot
True,THL,False,USDT,True,False,THL/USDT,spot
True,LOOK,False,USDT,True,False,LOOK/USDT,spot
True,CHZ,False,USDT,True,False,CHZ/USDT,spot
True,AT,False,USDT,True,False,AT/USDT,spot
True,VAI,False,USDT,True,False,VAI/USDT,spot
True,YB,False,USDT,True,False,YB/USDT,spot
True,REX,False,USDT,True,False,REX/USDT,spot
True,RUJI,False,USDT,True,False,RUJI/USDT,spot
False,USUAL,False,USDC,True,False,USUAL/USDC,spot
True,AIXBT,False,USDC,True,False,AIXBT/USDC,spot
True,MAGIC,False,USDT,True,False,MAGIC/USDT,spot
True,POKE,False,USDT,True,False,POKE/USDT,spot
True,OL,False,USDT,True,False,OL/USDT,spot
True,NODL,False,USDT,True,False,NODL/USDT,spot
False,DBR,False,USDT,True,False,DBR/USDT,spot
True,ATOM,False,USDC,True,False,ATOM/USDC,spot
True,DKT,False,USDT,True,False,DKT/USDT,spot
True,BDC,False,USDT,True,False,BDC/USDT,spot
True,BICITY,False,USDT,True,False,BICITY/USDT,spot
True,PUBLIC,False,USDT,True,False,PUBLIC/USDT,spot
True,SKY,False,USDT,True,False,SKY/USDT,spot
True,PROSFINANCE,False,USDT,True,False,PROSFINANCE/USDT,spot
True,MLN,False,USDT,True,False,MLN/USDT,spot
True,SINCITYTOKEN,False,USDT,True,False,SINCITYTOKEN/USDT,spot
True,VRA,False,USDT,True,False,VRA/USDT,spot
True,CPFC,False,USDT,True,False,CPFC/USDT,spot
True,CATCOIN,False,USDT,True,False,CATCOIN/USDT,spot
False,WNT,False,USDT,True,False,WNT/USDT,spot
True,ICBX,False,USDT,True,False,ICBX/USDT,spot
True,HAI,False,USDT,True,False,HAI/USDT,spot
False,POPCAT,False,USDC,True,False,POPCAT/USDC,spot
False,B,False,USD1,True,False,B/USD1,spot
True,CHR,False,USDT,True,False,CHR/USDT,spot
True,S,False,USDT,True,False,S/USDT,spot
True,TRAVA,False,USDT,True,False,TRAVA/USDT,spot
False,MIRA,False,USDC,True,False,MIRA/USDC,spot
True,BKS,False,USDT,True,False,BKS/USDT,spot
False,PAYAI,False,USDT,True,False,PAYAI/USDT,spot
True,NVDAX,False,USDT,True,False,NVDAX/USDT,spot
True,SHELL,False,USDT,True,False,SHELL/USDT,spot
True,STABUL,False,USDT,True,False,STABUL/USDT,spot
True,COOKIE,False,USDT,True,False,COOKIE/USDT,spot
True,MTP,False,USDT,True,False,MTP/USDT,spot
False,SUI,False,USDE,True,False,SUI/USDE,spot
False,LB,False,USDT,True,False,LB/USDT,spot
True,MCDON,False,USDT,True,False,MCDON/USDT,spot
True,SER,False,USDT,True,False,SER/USDT,spot
True,SDEX,False,USDT,True,False,SDEX/USDT,spot
True,ISP,False,USDT,True,False,ISP/USDT,spot
True,FACT,False,USDT,True,False,FACT/USDT,spot
True,PONKE,False,USDT,True,False,PONKE/USDT,spot
True,PEAQ,False,USDT,True,False,PEAQ/USDT,spot
True,BNC,False,USDT,True,False,BNC/USDT,spot
False,SOPH,False,USDC,True,False,SOPH/USDC,spot
True,MILLI,False,USDT,True,False,MILLI/USDT,spot
False,STRIKE,False,USDT,True,False,STRIKE/USDT,spot
True,WLTH,False,USDT,True,False,WLTH/USDT,spot
True,WNCG,False,USDT,True,False,WNCG/USDT,spot
True,CSIX,False,USDT,True,False,CSIX/USDT,spot
False,KATA,False,USDT,True,False,KATA/USDT,spot
False,ENF,False,USDT,True,False,ENF/USDT,spot
True,FAVE,False,USDT,True,False,FAVE/USDT,spot
False,A,False,USDC,True,False,A/USDC,spot
True,VPEPE,False,USDT,True,False,VPEPE/USDT,spot
False,BLOCK,False,USDT,True,False,BLOCK/USDT,spot
True,FINC,False,USDT,True,False,FINC/USDT,spot
True,SANTOS,False,USDT,True,False,SANTOS/USDT,spot
True,CAW,False,USDT,True,False,CAW/USDT,spot
True,MORI,False,USDT,True,False,MORI/USDT,spot
True,XEC,False,USDT,True,False,XEC/USDT,spot
True,HEU,False,USDT,True,False,HEU/USDT,spot
True,FORM,False,USDT,True,False,FORM/USDT,spot
True,BERT,False,USDT,True,False,BERT/USDT,spot
True,DCB,False,USDT,True,False,DCB/USDT,spot
True,KORI,False,USDT,True,False,KORI/USDT,spot
True,PHI,False,USDT,True,False,PHI/USDT,spot
True,XYO,False,USDT,True,False,XYO/USDT,spot
True,SLP,False,USDT,True,False,SLP/USDT,spot
True,XP8,False,USDT,True,False,XP8/USDT,spot
True,BRIDGENT,False,USDT,True,False,BRIDGENT/USDT,spot
True,ETHW,False,USDT,True,False,ETHW/USDT,spot
True,LKI,False,USDT,True,False,LKI/USDT,spot
False,PTB,False,USDT,True,False,PTB/USDT,spot
True,DOGE,False,USDT,True,False,DOGE/USDT,spot
True,WOLFTON,False,USDT,True,False,WOLFTON/USDT,spot
False,SQGROW,False,USDT,True,False,SQGROW/USDT,spot
True,KLV,False,USDT,True,False,KLV/USDT,spot
True,KP3R,False,USDT,True,False,KP3R/USDT,spot
True,SOSO,False,USDC,True,False,SOSO/USDC,spot
True,ESE,False,USDT,True,False,ESE/USDT,spot
True,TLM,False,USDT,True,False,TLM/USDT,spot
True,FITFI,False,USDT,True,False,FITFI/USDT,spot
True,TRU1,False,USDT,True,False,TRU1/USDT,spot
True,SRX,False,USDT,True,False,SRX/USDT,spot
True,ESCG,False,USDT,True,False,ESCG/USDT,spot
True,GXP,False,USDT,True,False,GXP/USDT,spot
True,DYP,False,USDT,True,False,DYP/USDT,spot
True,MYST,False,USDT,True,False,MYST/USDT,spot
True,SKYA,False,USDT,True,False,SKYA/USDT,spot
True,REM,False,USDT,True,False,REM/USDT,spot
True,GBNB,False,USDT,True,False,GBNB/USDT,spot
True,ARPA,False,USDT,True,False,ARPA/USDT,spot
False,STOP,False,USDT,True,False,STOP/USDT,spot
True,RPL,False,USDT,True,False,RPL/USDT,spot
True,DIKO,False,USDT,True,False,DIKO/USDT,spot
True,MIRA,False,USDT,True,False,MIRA/USDT,spot
False,MNT,False,USDC,True,False,MNT/USDC,spot
True,ZKC,False,USDT,True,False,ZKC/USDT,spot
True,JYAI,False,USDT,True,False,JYAI/USDT,spot
True,DIGI,False,USDT,True,False,DIGI/USDT,spot
True,STRK,False,USDT,True,False,STRK/USDT,spot
True,RAI,False,USDT,True,False,RAI/USDT,spot
True,MORE,False,USDT,True,False,MORE/USDT,spot
True,BLOK,False,USDT,True,False,BLOK/USDT,spot
True,ASTR,False,USDT,True,False,ASTR/USDT,spot
True,AAPLON,False,USDT,True,False,AAPLON/USDT,spot
True,LINK,False,ETH,True,False,LINK/ETH,spot
True,ORAIX,False,USDT,True,False,ORAIX/USDT,spot
True,A8,False,USDT,True,False,A8/USDT,spot
True,ZYPH,False,USDT,True,False,ZYPH/USDT,spot
True,RXS,False,USDT,True,False,RXS/USDT,spot
True,UB,False,USDT,True,False,UB/USDT,spot
False,WOJAKONX,False,USDT,True,False,WOJAKONX/USDT,spot
True,GOMINING,False,USDT,True,False,GOMINING/USDT,spot
True,XRP,False,USDT,True,False,XRP/USDT,spot
False,MEER,False,USDT,True,False,MEER/USDT,spot
True,IDEX,False,USDT,True,False,IDEX/USDT,spot
True,BIT,False,USDT,True,False,BIT/USDT,spot
True,DOGINME,False,USDT,True,False,DOGINME/USDT,spot
True,MICRO,False,USDT,True,False,MICRO/USDT,spot
True,HOLDSTATION,False,USDT,True,False,HOLDSTATION/USDT,spot
True,LUNC,False,USDT,True,False,LUNC/USDT,spot
True,VLX,False,USDT,True,False,VLX/USDT,spot
True,FLM,False,USDT,True,False,FLM/USDT,spot
True,ALEPH,False,USDT,True,False,ALEPH/USDT,spot
True,HOSKY,False,USDT,True,False,HOSKY/USDT,spot
True,TRWA,False,USDT,True,False,TRWA/USDT,spot
False,EMR,False,USDT,True,False,EMR/USDT,spot
True,RXD,False,USDT,True,False,RXD/USDT,spot
True,CLANKER,False,USDT,True,False,CLANKER/USDT,spot
True,ATLAS,False,USDT,True,False,ATLAS/USDT,spot
False,GBCK,False,USDT,True,False,GBCK/USDT,spot
True,SAND,False,USDT,True,False,SAND/USDT,spot
True,SQT,False,USDT,True,False,SQT/USDT,spot
True,GIZA,False,USDT,True,False,GIZA/USDT,spot
True,XPR,False,USDT,True,False,XPR/USDT,spot
True,PSG,False,USDT,True,False,PSG/USDT,spot
True,KINIC,False,USDT,True,False,KINIC/USDT,spot
True,XMR,False,USDC,True,False,XMR/USDC,spot
True,SUSHI,False,USDT,True,False,SUSHI/USDT,spot
True,LUNAI,False,USDT,True,False,LUNAI/USDT,spot
True,TREE,False,USDT,True,False,TREE/USDT,spot
True,CVN,False,USDT,True,False,CVN/USDT,spot
True,CAPTAINBNB,False,USDT,True,False,CAPTAINBNB/USDT,spot
True,SXP,False,USDT,True,False,SXP/USDT,spot
True,KEKIUS,False,USDC,True,False,KEKIUS/USDC,spot
False,MOODENGETH,False,USDT,True,False,MOODENGETH/USDT,spot
True,HMSTR,False,USDT,True,False,HMSTR/USDT,spot
False,CAU,False,USDT,True,False,CAU/USDT,spot
True,NEURALINKER,False,USDT,True,False,NEURALINKER/USDT,spot
False,ZBT,False,USDC,True,False,ZBT/USDC,spot
True,VRL,False,USDT,True,False,VRL/USDT,spot
True,GVL,False,USDT,True,False,GVL/USDT,spot
False,CRCLX,False,USDT,True,False,CRCLX/USDT,spot
False,AR,False,USDC,True,False,AR/USDC,spot
True,TXC,False,USDT,True,False,TXC/USDT,spot
True,LAI,False,USDT,True,False,LAI/USDT,spot
True,IRWA,False,USDT,True,False,IRWA/USDT,spot
True,SPA,False,USDT,True,False,SPA/USDT,spot
True,ID,False,USDT,True,False,ID/USDT,spot
True,SOON,False,USDT,True,False,SOON/USDT,spot
False,DOLO,False,USDC,True,False,DOLO/USDC,spot
True,AERGO,False,USDT,True,False,AERGO/USDT,spot
True,SUPERFLUID,False,USDT,True,False,SUPERFLUID/USDT,spot
True,ARRR,False,USDT,True,False,ARRR/USDT,spot
True,GXT,False,USDT,True,False,GXT/USDT,spot
True,NRABBIT,False,USDT,True,False,NRABBIT/USDT,spot
True,OG,False,USDT,True,False,OG/USDT,spot
True,GNS,False,USDT,True,False,GNS/USDT,spot
True,LMTS,False,USDT,True,False,LMTS/USDT,spot
True,XION,False,USDT,True,False,XION/USDT,spot
True,ZEN,False,USDT,True,False,ZEN/USDT,spot
False,BROCCOLIF3B,False,USDC,True,False,BROCCOLIF3B/USDC,spot
True,TRUMP,False,USDC,True,False,TRUMP/USDC,spot
True,HELI,False,USDT,True,False,HELI/USDT,spot
True,REAXA,False,USDT,True,False,REAXA/USDT,spot
True,JASMY,False,USDC,True,False,JASMY/USDC,spot
True,RIZE,False,USDT,True,False,RIZE/USDT,spot
True,GRASS,False,USDT,True,False,GRASS/USDT,spot
True,M,False,USDT,True,False,M/USDT,spot
True,GEOD,False,USDT,True,False,GEOD/USDT,spot
True,NCDT,False,USDT,True,False,NCDT/USDT,spot
False,ALCH,False,USDC,True,False,ALCH/USDC,spot
True,OPEN,False,USDT,True,False,OPEN/USDT,spot
False,PUNDIX,False,USDT,True,False,PUNDIX/USDT,spot
True,JAGER,False,USDT,True,False,JAGER/USDT,spot
False,SOL,False,USDE,True,False,SOL/USDE,spot
True,TPTU,False,USDT,True,False,TPTU/USDT,spot
True,ARTY,False,USDT,True,False,ARTY/USDT,spot
True,ALPHA,False,USDT,True,False,ALPHA/USDT,spot
True,ZETA,False,USDT,True,False,ZETA/USDT,spot
True,POOH,False,USDT,True,False,POOH/USDT,spot
True,XPIN,False,USDT,True,False,XPIN/USDT,spot
True,NIZA,False,USDT,True,False,NIZA/USDT,spot
True,CHEX,False,USDT,True,False,CHEX/USDT,spot
True,SHIRO,False,USDT,True,False,SHIRO/USDT,spot
True,SAFE4,False,USDT,True,False,SAFE4/USDT,spot
True,SKL,False,USDT,True,False,SKL/USDT,spot
True,BOBO,False,USDT,True,False,BOBO/USDT,spot
True,GST,False,USDT,True,False,GST/USDT,spot
True,XCAD,False,USDT,True,False,XCAD/USDT,spot
False,LUM,False,USDT,True,False,LUM/USDT,spot
True,ANIME,False,USDT,True,False,ANIME/USDT,spot
False,PAXG,False,USDC,True,False,PAXG/USDC,spot
True,CHESS,False,USDT,True,False,CHESS/USDT,spot
True,BARD,False,USDT,True,False,BARD/USDT,spot
True,SKX,False,USDT,True,False,SKX/USDT,spot
True,LQR,False,USDT,True,False,LQR/USDT,spot
False,NEO,False,USDC,True,False,NEO/USDC,spot
True,HIPPO,False,USDT,True,False,HIPPO/USDT,spot
False,WIF,False,USDC,True,False,WIF/USDC,spot
True,FOGSWAP,False,USDT,True,False,FOGSWAP/USDT,spot
True,PEPU,False,USDT,True,False,PEPU/USDT,spot
True,PEN,False,USDT,True,False,PEN/USDT,spot
True,JTO,False,USDT,True,False,JTO/USDT,spot
True,BSF,False,USDT,True,False,BSF/USDT,spot
True,1DOLLAR,False,USDT,True,False,1DOLLAR/USDT,spot
True,SN75,False,USDT,True,False,SN75/USDT,spot
True,AMORE,False,USDT,True,False,AMORE/USDT,spot
False,TYCOON,False,USDT,True,False,TYCOON/USDT,spot
True,AGT,False,USDT,True,False,AGT/USDT,spot
False,PVT,False,USDT,True,False,PVT/USDT,spot
True,CERE,False,USDT,True,False,CERE/USDT,spot
True,COLS,False,USDT,True,False,COLS/USDT,spot
True,BANK,False,USDT,True,False,BANK/USDT,spot
True,A2Z,False,USDT,True,False,A2Z/USDT,spot
