active,base,futures,quote,spot,swap,symbol,type
False,O3,False,BTC,True,False,O3/BTC,spot
False,SRM,False,BTC,True,False,SRM/BTC,spot
True,FURY,False,USDT,True,False,FURY/USDT,spot
False,UNI,False,ETH,True,False,UNI/ETH,spot
False,DOT,False,USDC,True,False,DOT/USDC,spot
False,FLOW,False,USDC,True,False,FLOW/USDC,spot
False,XETA,False,USDT,True,False,XETA/USDT,spot
True,DONKEY,False,USDT,True,False,DONKEY/USDT,spot
False,RENBTC,False,ETH,True,False,RENBTC/ETH,spot
False,TNB,False,ETH,True,False,TNB/ETH,spot
False,GQ,False,USDT,True,False,GQ/USDT,spot
False,AIDOC,False,BTC,True,False,AIDOC/BTC,spot
True,TRAC,False,USDT,True,False,TRAC/USDT,spot
True,APT,False,USDT,True,False,APT/USDT,spot
False,UFT,False,USDT,True,False,UFT/USDT,spot
True,DCK,False,USDT,True,False,DCK/USDT,spot
False,MKR,False,ETH,True,False,MKR/ETH,spot
True,EUROC,False,USDT,True,False,EUROC/USDT,spot
False,ZIL,False,BTC,True,False,ZIL/BTC,spot
False,PEARL,False,BTC,True,False,PEARL/BTC,spot
False,ANON,False,USDT,True,False,ANON/USDT,spot
True,SOL,False,USDT,True,False,SOL/USDT,spot
False,NHBTC,False,USDT,True,False,NHBTC/USDT,spot
True,WALLET,False,USDT,True,False,WALLET/USDT,spot
False,XRP,False,HT,True,False,XRP/HT,spot
True,DEP,False,USDT,True,False,DEP/USDT,spot
False,PVT,False,HT,True,False,PVT/HT,spot
False,PLATO,False,USDT,True,False,PLATO/USDT,spot
True,ADA,False,USDT,True,False,ADA/USDT,spot
True,IOTX,False,USDT,True,False,IOTX/USDT,spot
True,0G,False,USDT,True,False,0G/USDT,spot
False,GLM,False,ETH,True,False,GLM/ETH,spot
True,RSR,False,USDT,True,False,RSR/USDT,spot
False,GFT,False,USDT,True,False,GFT/USDT,spot
True,MNT,False,USDT,True,False,MNT/USDT,spot
False,BAL,False,ETH,True,False,BAL/ETH,spot
True,FLZ,False,USDT,True,False,FLZ/USDT,spot
True,ORBS,False,USDT,True,False,ORBS/USDT,spot
False,EKT,False,BTC,True,False,EKT/BTC,spot
False,LXT,False,BTC,True,False,LXT/BTC,spot
False,WNDR,False,USDT,True,False,WNDR/USDT,spot
False,POL,False,USDC,True,False,POL/USDC,spot
False,TCNH,False,USDT,True,False,TCNH/USDT,spot
False,VET,False,BTC,True,False,VET/BTC,spot
False,ZEC3L,False,USDT,True,False,ZEC3L/USDT,spot
False,BHD,False,BTC,True,False,BHD/BTC,spot
False,KCASH,False,USDT,True,False,KCASH/USDT,spot
False,RETH,False,USDT,True,False,RETH/USDT,spot
True,KAITO,False,USDT,True,False,KAITO/USDT,spot
False,ABT,False,ETH,True,False,ABT/ETH,spot
True,CHR,False,USDT,True,False,CHR/USDT,spot
False,UIP,False,ETH,True,False,UIP/ETH,spot
False,YCC,False,BTC,True,False,YCC/BTC,spot
False,ARDR,False,BTC,True,False,ARDR/BTC,spot
False,AAC,False,USDT,True,False,AAC/USDT,spot
True,ASTR,False,USDT,True,False,ASTR/USDT,spot
True,JASMY,False,USDT,True,False,JASMY/USDT,spot
False,IRIS,False,BTC,True,False,IRIS/BTC,spot
False,BCH3L,False,USDT,True,False,BCH3L/USDT,spot
False,KSM,False,BTC,True,False,KSM/BTC,spot
False,AUCTION,False,BTC,True,False,AUCTION/BTC,spot
False,ZKS,False,USDT,True,False,ZKS/USDT,spot
False,NEXO,False,BTC,True,False,NEXO/BTC,spot
False,NULS,False,BTC,True,False,NULS/BTC,spot
False,FX,False,USDT,True,False,FX/USDT,spot
False,HT,False,USDT,True,False,HT/USDT,spot
False,KOI,False,USDT,True,False,KOI/USDT,spot
True,GOAT,False,USDT,True,False,GOAT/USDT,spot
False,SPELLFIRE,False,USDT,True,False,SPELLFIRE/USDT,spot
True,PROVE,False,USDT,True,False,PROVE/USDT,spot
False,ICX,False,BTC,True,False,ICX/BTC,spot
False,POOH,False,USDT,True,False,POOH/USDT,spot
False,USDC,False,HUSD,True,False,USDC/HUSD,spot
False,ONT,False,HUSD,True,False,ONT/HUSD,spot
False,AXS,False,USDC,True,False,AXS/USDC,spot
False,GRAIL,False,USDT,True,False,GRAIL/USDT,spot
False,XMR,False,ETH,True,False,XMR/ETH,spot
True,ZEROLEND,False,USDT,True,False,ZEROLEND/USDT,spot
True,BMT,False,USDT,True,False,BMT/USDT,spot
True,REZ,False,USDT,True,False,REZ/USDT,spot
False,PARAM,False,USDT,True,False,PARAM/USDT,spot
False,GEAR,False,USDT,True,False,GEAR/USDT,spot
True,WSDM,False,USDT,True,False,WSDM/USDT,spot
False,NEO,False,BTC,True,False,NEO/BTC,spot
False,KSM,False,HUSD,True,False,KSM/HUSD,spot
False,ENG,False,ETH,True,False,ENG/ETH,spot
True,TLM,False,USDT,True,False,TLM/USDT,spot
True,COOKIE,False,USDT,True,False,COOKIE/USDT,spot
False,XNO,False,ETH,True,False,XNO/ETH,spot
False,WHALES,False,USDT,True,False,WHALES/USDT,spot
False,TRIO,False,BTC,True,False,TRIO/BTC,spot
True,ORCA,False,USDT,True,False,ORCA/USDT,spot
False,ITC,False,USDT,True,False,ITC/USDT,spot
False,TDX,False,USDT,True,False,TDX/USDT,spot
False,SDAO,False,USDT,True,False,SDAO/USDT,spot
False,MUSK,False,BTC,True,False,MUSK/BTC,spot
False,SKM,False,USDT,True,False,SKM/USDT,spot
False,JST,False,BTC,True,False,JST/BTC,spot
False,SMT,False,USDT,True,False,SMT/USDT,spot
False,DKA,False,ETH,True,False,DKA/ETH,spot
False,RCN,False,BTC,True,False,RCN/BTC,spot
True,ETH,False,BTC,True,False,ETH/BTC,spot
False,SOC,False,BTC,True,False,SOC/BTC,spot
False,NAS,False,ETH,True,False,NAS/ETH,spot
False,LTC,False,HUSD,True,False,LTC/HUSD,spot
False,LUNC,False,HT,True,False,LUNC/HT,spot
