active,base,futures,quote,spot,swap,symbol,type
True,AAVE,False,EUR,True,False,AAVE/EUR,spot
True,BOBBOB,False,USD,True,False,BOBBOB/USD,spot
True,BOBBOB,False,USDC,True,False,BOBBOB/USDC,spot
True,IP,False,USD,True,False,IP/USD,spot
True,IP,False,USDC,True,False,IP/USDC,spot
True,ASTER,False,USD,True,False,ASTER/USD,spot
True,ASTER,False,USDC,True,False,ASTER/USDC,spot
True,BCH,False,EUR,True,False,BCH/EUR,spot
True,AVNT,False,USD,True,False,AVNT/USD,spot
True,AVNT,False,USDC,True,False,AVNT/USDC,spot
True,IRYS,False,USD,True,False,IRYS/USD,spot
True,IRYS,False,USDC,True,False,IRYS/USDC,spot
True,SHIB,False,USD,True,False,SHIB/USD,spot
True,SHIB,False,USDC,True,False,SHIB/USDC,spot
True,HBAR,False,USDT,True,False,HBAR/USDT,spot
True,CRO,False,USD,True,False,CRO/USD,spot
True,CRO,False,USDC,True,False,CRO/USDC,spot
True,ADA,False,EUR,True,False,ADA/EUR,spot
True,RLS,False,USD,True,False,RLS/USD,spot
True,RLS,False,USDC,True,False,RLS/USDC,spot
True,ATOM,False,GBP,True,False,ATOM/GBP,spot
True,XCN,False,USD,True,False,XCN/USD,spot
True,XCN,False,USDC,True,False,XCN/USDC,spot
True,TOSHI,False,USD,True,False,TOSHI/USD,spot
True,TOSHI,False,USDC,True,False,TOSHI/USDC,spot
True,ATOM,False,USD,True,False,ATOM/USD,spot
True,ATOM,False,USDC,True,False,ATOM/USDC,spot
True,FIL,False,USD,True,False,FIL/USD,spot
True,FIL,False,USDC,True,False,FIL/USDC,spot
True,STX,False,USD,True,False,STX/USD,spot
True,STX,False,USDC,True,False,STX/USDC,spot
True,JASMY,False,USD,True,False,JASMY/USD,spot
True,JASMY,False,USDC,True,False,JASMY/USDC,spot
True,ALLO,False,USD,True,False,ALLO/USD,spot
True,ALLO,False,USDC,True,False,ALLO/USDC,spot
True,VET,False,USD,True,False,VET/USD,spot
True,VET,False,USDC,True,False,VET/USDC,spot
True,USDT,False,GBP,True,False,USDT/GBP,spot
True,POPCAT,False,USD,True,False,POPCAT/USD,spot
True,POPCAT,False,USDC,True,False,POPCAT/USDC,spot
True,MANTLE,False,USDC,True,False,MANTLE/USDC,spot
True,MANTLE,False,USD,True,False,MANTLE/USD,spot
True,ATOM,False,EUR,True,False,ATOM/EUR,spot
True,QNT,False,USD,True,False,QNT/USD,spot
True,QNT,False,USDC,True,False,QNT/USDC,spot
True,IMX,False,USD,True,False,IMX/USD,spot
True,IMX,False,USDC,True,False,IMX/USDC,spot
True,RENDER,False,USD,True,False,RENDER/USD,spot
True,RENDER,False,USDC,True,False,RENDER/USDC,spot
True,BNB,False,USD,True,False,BNB/USD,spot
True,BNB,False,USDC,True,False,BNB/USDC,spot
True,SOL,False,GBP,True,False,SOL/GBP,spot
True,FLR,False,USD,True,False,FLR/USD,spot
True,FLR,False,USDC,True,False,FLR/USDC,spot
True,SAPIEN,False,USD,True,False,SAPIEN/USD,spot
True,SAPIEN,False,USDC,True,False,SAPIEN/USDC,spot
True,LRDS,False,USD,True,False,LRDS/USD,spot
True,LRDS,False,USDC,True,False,LRDS/USDC,spot
True,BAT,False,USD,True,False,BAT/USD,spot
True,BAT,False,USDC,True,False,BAT/USDC,spot
True,MET,False,USD,True,False,MET/USD,spot
True,MET,False,USDC,True,False,MET/USDC,spot
True,PENDLE,False,USD,True,False,PENDLE/USD,spot
True,PENDLE,False,USDC,True,False,PENDLE/USDC,spot
True,SHIB,False,GBP,True,False,SHIB/GBP,spot
True,AVAX,False,EUR,True,False,AVAX/EUR,spot
True,POL,False,USD,True,False,POL/USD,spot
True,POL,False,USDC,True,False,POL/USDC,spot
True,AXL,False,USD,True,False,AXL/USD,spot
True,AXL,False,USDC,True,False,AXL/USDC,spot
True,LTC,False,EUR,True,False,LTC/EUR,spot
True,ZRO,False,USD,True,False,ZRO/USD,spot
True,ZRO,False,USDC,True,False,ZRO/USDC,spot
True,ALGO,False,USD,True,False,ALGO/USD,spot
True,ALGO,False,USDC,True,False,ALGO/USDC,spot
True,CBETH,False,USD,True,False,CBETH/USD,spot
True,CBETH,False,USDC,True,False,CBETH/USDC,spot
True,LINK,False,EUR,True,False,LINK/EUR,spot
True,VOXEL,False,USD,True,False,VOXEL/USD,spot
True,VOXEL,False,USDC,True,False,VOXEL/USDC,spot
True,TROLL,False,USD,True,False,TROLL/USD,spot
True,TROLL,False,USDC,True,False,TROLL/USDC,spot
True,XPL,False,USD,True,False,XPL/USD,spot
True,XPL,False,USDC,True,False,XPL/USDC,spot
True,TURBO,False,USD,True,False,TURBO/USD,spot
True,TURBO,False,USDC,True,False,TURBO/USDC,spot
True,PERP,False,USD,True,False,PERP/USD,spot
True,PERP,False,USDC,True,False,PERP/USDC,spot
True,DOGE,False,EUR,True,False,DOGE/EUR,spot
True,TNSR,False,USD,True,False,TNSR/USD,spot
True,TNSR,False,USDC,True,False,TNSR/USDC,spot
True,LDO,False,USD,True,False,LDO/USD,spot
True,LDO,False,USDC,True,False,LDO/USDC,spot
True,PIRATE,False,USD,True,False,PIRATE/USD,spot
True,PIRATE,False,USDC,True,False,PIRATE/USDC,spot
True,AIOZ,False,USD,True,False,AIOZ/USD,spot
True,AIOZ,False,USDC,True,False,AIOZ/USDC,spot
True,SYRUP,False,USD,True,False,SYRUP/USD,spot
True,SYRUP,False,USDC,True,False,SYRUP/USDC,spot
True,ZK,False,USD,True,False,ZK/USD,spot
True,ZK,False,USDC,True,False,ZK/USDC,spot
True,HNT,False,USD,True,False,HNT/USD,spot
True,HNT,False,USDC,True,False,HNT/USDC,spot
True,ETC,False,USD,True,False,ETC/USD,spot
True,ETC,False,USDC,True,False,ETC/USDC,spot
True,MORPHO,False,USD,True,False,MORPHO/USD,spot
True,MORPHO,False,USDC,True,False,MORPHO/USDC,spot
True,ADA,False,GBP,True,False,ADA/GBP,spot
True,MOG,False,USD,True,False,MOG/USD,spot
True,MOG,False,USDC,True,False,MOG/USDC,spot
True,XYO,False,USD,True,False,XYO/USD,spot
True,XYO,False,USDC,True,False,XYO/USDC,spot
True,XAN,False,USD,True,False,XAN/USD,spot
True,XAN,False,USDC,True,False,XAN/USDC,spot
True,ALEO,False,USD,True,False,ALEO/USD,spot
True,ALEO,False,USDC,True,False,ALEO/USDC,spot
True,OP,False,USD,True,False,OP/USD,spot
True,OP,False,USDC,True,False,OP/USDC,spot
True,SUP,False,USD,True,False,SUP/USD,spot
True,SUP,False,USDC,True,False,SUP/USDC,spot
True,SKY,False,USD,True,False,SKY/USD,spot
True,SKY,False,USDC,True,False,SKY/USDC,spot
True,FLOKI,False,USD,True,False,FLOKI/USD,spot
True,FLOKI,False,USDC,True,False,FLOKI/USDC,spot
True,TRB,False,USD,True,False,TRB/USD,spot
True,TRB,False,USDC,True,False,TRB/USDC,spot
True,KTA,False,USD,True,False,KTA/USD,spot
True,KTA,False,USDC,True,False,KTA/USDC,spot
True,DEGEN,False,USD,True,False,DEGEN/USD,spot
True,DEGEN,False,USDC,True,False,DEGEN/USDC,spot
True,UNI,False,GBP,True,False,UNI/GBP,spot
True,JTO,False,USD,True,False,JTO/USD,spot
True,JTO,False,USDC,True,False,JTO/USDC,spot
True,RECALL,False,USD,True,False,RECALL/USD,spot
True,RECALL,False,USDC,True,False,RECALL/USDC,spot
True,BERA,False,USD,True,False,BERA/USD,spot
True,BERA,False,USDC,True,False,BERA/USDC,spot
True,ADA,False,USDT,True,False,ADA/USDT,spot
True,1INCH,False,USD,True,False,1INCH/USD,spot
True,1INCH,False,USDC,True,False,1INCH/USDC,spot
True,APE,False,USD,True,False,APE/USD,spot
True,APE,False,USDC,True,False,APE/USDC,spot
True,SXT,False,USD,True,False,SXT/USD,spot
True,SXT,False,USDC,True,False,SXT/USDC,spot
True,XRP,False,USDT,True,False,XRP/USDT,spot
True,CLANKER,False,USD,True,False,CLANKER/USD,spot
True,CLANKER,False,USDC,True,False,CLANKER/USDC,spot
True,PNUT,False,USD,True,False,PNUT/USD,spot
True,PNUT,False,USDC,True,False,PNUT/USDC,spot
True,EIGEN,False,USD,True,False,EIGEN/USD,spot
True,EIGEN,False,USDC,True,False,EIGEN/USDC,spot
True,DIA,False,USD,True,False,DIA/USD,spot
True,DIA,False,USDC,True,False,DIA/USDC,spot
True,AAVE,False,GBP,True,False,AAVE/GBP,spot
True,CVX,False,USD,True,False,CVX/USD,spot
True,CVX,False,USDC,True,False,CVX/USDC,spot
True,AVAX,False,USDT,True,False,AVAX/USDT,spot
True,SWFTC,False,USD,True,False,SWFTC/USD,spot
True,SWFTC,False,USDC,True,False,SWFTC/USDC,spot
True,CHZ,False,EUR,True,False,CHZ/EUR,spot
True,SKL,False,USD,True,False,SKL/USD,spot
True,SKL,False,USDC,True,False,SKL/USDC,spot
True,APR,False,USD,True,False,APR/USD,spot
True,APR,False,USDC,True,False,APR/USDC,spot
True,ASM,False,USD,True,False,ASM/USD,spot
True,ASM,False,USDC,True,False,ASM/USDC,spot
True,FIS,False,USD,True,False,FIS/USD,spot
True,FIS,False,USDC,True,False,FIS/USDC,spot
True,MDT,False,USD,True,False,MDT/USD,spot
True,MDT,False,USDC,True,False,MDT/USDC,spot
True,COMP,False,USD,True,False,COMP/USD,spot
True,COMP,False,USDC,True,False,COMP/USDC,spot
True,PROMPT,False,USD,True,False,PROMPT/USD,spot
True,PROMPT,False,USDC,True,False,PROMPT/USDC,spot
True,PYTH,False,USD,True,False,PYTH/USD,spot
True,PYTH,False,USDC,True,False,PYTH/USDC,spot
True,NKN,False,USD,True,False,NKN/USD,spot
True,NKN,False,USDC,True,False,NKN/USDC,spot
True,DOGE,False,USDT,True,False,DOGE/USDT,spot
True,GIGA,False,USD,True,False,GIGA/USD,spot
True,GIGA,False,USDC,True,False,GIGA/USDC,spot
True,ETHFI,False,USD,True,False,ETHFI/USD,spot
True,ETHFI,False,USDC,True,False,ETHFI/USDC,spot
True,W,False,USD,True,False,W/USD,spot
True,W,False,USDC,True,False,W/USDC,spot
True,FET,False,USDT,True,False,FET/USDT,spot
True,ENS,False,USD,True,False,ENS/USD,spot
True,ENS,False,USDC,True,False,ENS/USDC,spot
True,SNX,False,USD,True,False,SNX/USD,spot
True,SNX,False,USDC,True,False,SNX/USDC,spot
True,TRAC,False,USD,True,False,TRAC/USD,spot
True,TRAC,False,USDC,True,False,TRAC/USDC,spot
True,BARD,False,USD,True,False,BARD/USD,spot
True,BARD,False,USDC,True,False,BARD/USDC,spot
True,PAXG,False,USD,True,False,PAXG/USD,spot
True,PAXG,False,USDC,True,False,PAXG/USDC,spot
True,LINK,False,GBP,True,False,LINK/GBP,spot
True,SUPER,False,USD,True,False,SUPER/USD,spot
True,SUPER,False,USDC,True,False,SUPER/USDC,spot
True,GRT,False,USD,True,False,GRT/USD,spot
True,GRT,False,USDC,True,False,GRT/USDC,spot
True,XTZ,False,USD,True,False,XTZ/USD,spot
True,XTZ,False,USDC,True,False,XTZ/USDC,spot
True,ALGO,False,GBP,True,False,ALGO/GBP,spot
True,ACH,False,USD,True,False,ACH/USD,spot
True,ACH,False,USDC,True,False,ACH/USDC,spot
True,APE,False,USDT,True,False,APE/USDT,spot
True,YB,False,USD,True,False,YB/USD,spot
True,YB,False,USDC,True,False,YB/USDC,spot
True,SPK,False,USD,True,False,SPK/USD,spot
True,SPK,False,USDC,True,False,SPK/USDC,spot
True,DOT,False,EUR,True,False,DOT/EUR,spot
True,SQD,False,USD,True,False,SQD/USD,spot
True,SQD,False,USDC,True,False,SQD/USDC,spot
True,DAI,False,USD,True,False,DAI/USD,spot
True,DAI,False,USDC,True,False,DAI/USDC,spot
True,ORCA,False,USD,True,False,ORCA/USD,spot
True,ORCA,False,USDC,True,False,ORCA/USDC,spot
True,ZKC,False,USD,True,False,ZKC/USD,spot
True,ZKC,False,USDC,True,False,ZKC/USDC,spot
True,S,False,USD,True,False,S/USD,spot
True,S,False,USDC,True,False,S/USDC,spot
True,ANKR,False,USD,True,False,ANKR/USD,spot
True,ANKR,False,USDC,True,False,ANKR/USDC,spot
True,DOGE,False,GBP,True,False,DOGE/GBP,spot
True,TON,False,USD,True,False,TON/USD,spot
True,TON,False,USDC,True,False,TON/USDC,spot
True,AKT,False,USD,True,False,AKT/USD,spot
True,AKT,False,USDC,True,False,AKT/USDC,spot
True,HFT,False,USD,True,False,HFT/USD,spot
True,HFT,False,USDC,True,False,HFT/USDC,spot
True,KITE,False,USD,True,False,KITE/USD,spot
True,KITE,False,USDC,True,False,KITE/USDC,spot
True,B3,False,USD,True,False,B3/USD,spot
