active,base,futures,quote,spot,swap,symbol,type
True,FRANCE40IX,False,USDT,False,True,FRANCE40IX/USDT:USDT,swap
True,GALA,False,USDT,False,True,GALA/USDT:USDT,swap
True,GBP,False,USDT,False,True,GBP/USDT:USDT,swap
True,GERMANY40IX,False,USDT,False,True,GERMANY40IX/USDT:USDT,swap
True,HBAR,False,USDT,False,True,HBAR/USDT:USDT,swap
True,HONGKONG50IX,False,USDT,False,True,HONGKONG50IX/USDT:USDT,swap
True,ICP,False,USDT,False,True,ICP/USDT:USDT,swap
True,IOT,False,USDT,False,True,IOT/USDT:USDT,swap
True,JAPAN225IX,False,USDT,False,True,JAPAN225IX/USDT:USDT,swap
True,JASMY,False,USDT,False,True,JASMY/USDT:USDT,swap
True,JPY,False,USDT,False,True,JPY/USDT:USDT,swap
True,LINK,False,USDT,False,True,LINK/USDT:USDT,swap
True,LTC,False,BTC,False,True,LTC/BTC:BTC,swap
True,LTC,False,USDT,False,True,LTC/USDT:USDT,swap
True,NEAR,False,USDT,False,True,NEAR/USDT:USDT,swap
True,NEO,False,USDT,False,True,NEO/USDT:USDT,swap
True,ONDO,False,USDT,False,True,ONDO/USDT:USDT,swap
True,PEPE,False,USDT,False,True,PEPE/USDT:USDT,swap
True,POL,False,USDT,False,True,POL/USDT:USDT,swap
True,SAND,False,USDT,False,True,SAND/USDT:USDT,swap
True,SHIB,False,USDT,False,True,SHIB/USDT:USDT,swap
True,SOL,False,USDT,False,True,SOL/USDT:USDT,swap
True,SPAIN35IX,False,USDT,False,True,SPAIN35IX/USDT:USDT,swap
True,STG,False,USDT,False,True,STG/USDT:USDT,swap
True,SUI,False,USDT,False,True,SUI/USDT:USDT,swap
True,SUSHI,False,USDT,False,True,SUSHI/USDT:USDT,swap
True,TAO,False,USDT,False,True,TAO/USDT:USDT,swap
True,TESTADA,False,TESTUSDT,False,True,TESTADA/TESTUSDT:TESTUSDT,swap
True,TESTALGO,False,TESTUSDT,False,True,TESTALGO/TESTUSDT:TESTUSDT,swap
True,TESTAPT,False,TESTUSDT,False,True,TESTAPT/TESTUSDT:TESTUSDT,swap
True,TESTAVAX,False,TESTUSDT,False,True,TESTAVAX/TESTUSDT:TESTUSDT,swap
True,TESTBTC,False,TESTUSDT,False,True,TESTBTC/TESTUSDT:TESTUSDT,swap
True,TESTDOGE,False,TESTUSDT,False,True,TESTDOGE/TESTUSDT:TESTUSDT,swap
True,TESTDOT,False,TESTUSDT,False,True,TESTDOT/TESTUSDT:TESTUSDT,swap
True,TESTETH,False,TESTUSDT,False,True,TESTETH/TESTUSDT:TESTUSDT,swap
True,TESTFIL,False,TESTUSDT,False,True,TESTFIL/TESTUSDT:TESTUSDT,swap
True,TESTLTC,False,TESTUSDT,False,True,TESTLTC/TESTUSDT:TESTUSDT,swap
True,TESTNEAR,False,TESTUSDT,False,True,TESTNEAR/TESTUSDT:TESTUSDT,swap
True,TESTSOL,False,TESTUSDT,False,True,TESTSOL/TESTUSDT:TESTUSDT,swap
True,TESTXAUT,False,TESTUSDT,False,True,TESTXAUT/TESTUSDT:TESTUSDT,swap
True,TESTXTZ,False,TESTUSDT,False,True,TESTXTZ/TESTUSDT:TESTUSDT,swap
True,TON,False,USDT,False,True,TON/USDT:USDT,swap
True,TRX,False,USDT,False,True,TRX/USDT:USDT,swap
True,TRY,False,USDT,False,True,TRY/USDT:USDT,swap
True,UK100IX,False,USDT,False,True,UK100IX/USDT:USDT,swap
True,UKOIL,False,USDT,False,True,UKOIL/USDT:USDT,swap
True,UNI,False,USDT,False,True,UNI/USDT:USDT,swap
True,XAG,False,USDT,False,True,XAG/USDT:USDT,swap
True,XAUT,False,BTC,False,True,XAUT/BTC:BTC,swap
True,XAUT,False,USDT,False,True,XAUT/USDT:USDT,swap
True,XLM,False,USDT,False,True,XLM/USDT:USDT,swap
True,XPD,False,USDT,False,True,XPD/USDT:USDT,swap
True,XPT,False,USDT,False,True,XPT/USDT:USDT,swap
True,XRP,False,BTC,False,True,XRP/BTC:BTC,swap
True,XRP,False,USDT,False,True,XRP/USDT:USDT,swap
True,XTZ,False,USDT,False,True,XTZ/USDT:USDT,swap
True,ZEC,False,USDT,False,True,ZEC/USDT:USDT,swap
