active,base,futures,quote,spot,swap,symbol,type
True,CAT,False,EUR,True,False,CAT/EUR,spot
True,CAT,False,USD,True,False,CAT/USD,spot
True,CCD,False,EUR,True,False,CCD/EUR,spot
True,CCD,False,USD,True,False,CCD/USD,spot
True,CC,False,EUR,True,False,CC/EUR,spot
True,CC,False,USD,True,False,CC/USD,spot
True,CC,False,USDC,True,False,CC/USDC,spot
True,CC,False,USDT,True,False,CC/USDT,spot
True,CELO,False,EUR,True,False,CELO/EUR,spot
True,CELO,False,USD,True,False,CELO/USD,spot
True,CELR,False,EUR,True,False,CELR/EUR,spot
True,CELR,False,USD,True,False,CELR/USD,spot
True,CFG,False,EUR,True,False,CFG/EUR,spot
True,CFG,False,USD,True,False,CFG/USD,spot
False,CGN,False,EUR,True,False,CGN/EUR,spot
False,CGN,False,USD,True,False,CGN/USD,spot
True,CHECK,False,EUR,True,False,CHECK/EUR,spot
True,CHECK,False,USD,True,False,CHECK/USD,spot
True,CHEEMS,False,EUR,True,False,CHEEMS/EUR,spot
True,CHEEMS,False,USD,True,False,CHEEMS/USD,spot
True,CHEX,False,EUR,True,False,CHEX/EUR,spot
True,CHEX,False,USD,True,False,CHEX/USD,spot
True,CHILLHOUSE,False,EUR,True,False,CHILLHOUSE/EUR,spot
True,CHILLHOUSE,False,USD,True,False,CHILLHOUSE/USD,spot
True,CHR,False,EUR,True,False,CHR/EUR,spot
True,CHR,False,USD,True,False,CHR/USD,spot
True,CHZ,False,EUR,True,False,CHZ/EUR,spot
True,CHZ,False,USD,True,False,CHZ/USD,spot
True,CLANKER,False,EUR,True,False,CLANKER/EUR,spot
True,CLANKER,False,USD,True,False,CLANKER/USD,spot
True,CLOUD,False,EUR,True,False,CLOUD/EUR,spot
True,CLOUD,False,USD,True,False,CLOUD/USD,spot
True,CLV,False,EUR,True,False,CLV/EUR,spot
True,CLV,False,USD,True,False,CLV/USD,spot
True,CMETH,False,ETH,True,False,CMETH/ETH,spot
True,CMETH,False,USD,True,False,CMETH/USD,spot
True,COMP,False,EUR,True,False,COMP/EUR,spot
True,COMP,False,USD,True,False,COMP/USD,spot
True,COMP,False,BTC,True,False,COMP/BTC,spot
True,COOKIE,False,EUR,True,False,COOKIE/EUR,spot
True,COOKIE,False,USD,True,False,COOKIE/USD,spot
True,COQ,False,EUR,True,False,COQ/EUR,spot
True,COQ,False,USD,True,False,COQ/USD,spot
True,CORN,False,EUR,True,False,CORN/EUR,spot
True,CORN,False,USD,True,False,CORN/USD,spot
True,COTI,False,EUR,True,False,COTI/EUR,spot
True,COTI,False,USD,True,False,COTI/USD,spot
True,COW,False,EUR,True,False,COW/EUR,spot
True,COW,False,USD,True,False,COW/USD,spot
True,CPOOL,False,EUR,True,False,CPOOL/EUR,spot
True,CPOOL,False,USD,True,False,CPOOL/USD,spot
True,CQT,False,EUR,True,False,CQT/EUR,spot
True,CQT,False,USD,True,False,CQT/USD,spot
True,CRO,False,EUR,True,False,CRO/EUR,spot
True,CRO,False,USD,True,False,CRO/USD,spot
True,CRO,False,USDC,True,False,CRO/USDC,spot
True,CRO,False,USDT,True,False,CRO/USDT,spot
True,CRV,False,EUR,True,False,CRV/EUR,spot
True,CRV,False,USD,True,False,CRV/USD,spot
False,CSM,False,EUR,True,False,CSM/EUR,spot
False,CSM,False,USD,True,False,CSM/USD,spot
True,CTC,False,EUR,True,False,CTC/EUR,spot
True,CTC,False,USD,True,False,CTC/USD,spot
True,CTSI,False,EUR,True,False,CTSI/EUR,spot
True,CTSI,False,USD,True,False,CTSI/USD,spot
True,CVC,False,EUR,True,False,CVC/EUR,spot
True,CVC,False,USD,True,False,CVC/USD,spot
True,CVX,False,EUR,True,False,CVX/EUR,spot
True,CVX,False,USD,True,False,CVX/USD,spot
True,CXT,False,EUR,True,False,CXT/EUR,spot
True,CXT,False,USD,True,False,CXT/USD,spot
True,CYBER,False,EUR,True,False,CYBER/EUR,spot
